2023-06-05 16:16:39 INFO  Waitings:119 - TOTAL TIME that the ENTIRE of DATA COLLATION PAGE page was loading: 1.05 seconds.
2023-06-05 16:18:15 INFO  AddItemTable:3431 - HANDLING TYPE end coordinate of Web element on Y axis is: 535
2023-06-05 16:18:15 INFO  AddItemTable:3490 - Handling Type Element is completelly visible in the view port.
2023-06-05 16:18:17 INFO  AddItemTable:2221 - HANDLING TYPE input field is SUCCESSFULLY filled in.
2023-06-05 16:18:19 INFO  AddItemTable:3033 - MATERIAL DESCRIPTION input field is AUTOFILLED with the value 'Gasoil'.
2023-06-05 16:18:19 INFO  AddItemTable:3064 - BASE UNIT OF MEASURE input field is AUTOFILLED with the value 'L15'.
2023-06-05 16:18:19 INFO  PostProcessing:645 - Button 'CHECK' is in ENABLED status.
2023-06-05 16:18:19 INFO  PostProcessing:538 - The pre-conditioned status before clicking on CHECK button is hidden as expected.
2023-06-05 16:18:20 INFO  Waitings:271 - TOTAL TIME that 'PAT DOCUMENT IS COMPLETE' status message page was loading: 0.605 seconds.
2023-06-05 16:18:21 INFO  LandingPage:3845 - Document Status field is in 'B' status as expected.
2023-06-05 16:18:21 INFO  PostProcessing:668 - Button 'RELEASE' is in ENABLED status.
2023-06-05 16:18:21 INFO  Waitings:271 - TOTAL TIME that Status update after clicking on RELEASE button page was loading: 0.017 seconds.
2023-06-05 16:18:21 INFO  PostProcessing:565 - The preconditioned status 'PAT document is complete' is displayed as expected before clicking on RELEASE button
2023-06-05 16:18:22 INFO  Waitings:271 - TOTAL TIME that 'PAT DOCUMENT WAS RELEASED' status message page was loading: 0.484 seconds.
2023-06-05 16:18:23 INFO  LandingPage:3850 - Document Status field is in 'C' status as expected.
2023-06-05 16:18:23 INFO  PostProcessing:691 - Button 'SAVE' is in ENABLED status.
2023-06-05 16:18:23 INFO  Waitings:271 - TOTAL TIME that Status update after clicking on SAVE button page was loading: 0.018 seconds.
2023-06-05 16:18:23 INFO  PostProcessing:592 - The preconditioned status 'PAT document was released' is displayed as expected before clicking on RELEASE button
2023-06-05 16:18:23 INFO  Waitings:271 - TOTAL TIME that 'PAT DOCUMENT WAS SAVED' status message page was loading: 0.645 seconds.
2023-06-05 16:18:25 INFO  LandingPage:3871 - Document Status field is in 'C' status as expected. Document Number is 9481.
2023-06-05 16:18:25 INFO  PostProcessing:713 - Button 'PROCESS' is in ENABLED status.
2023-06-05 16:18:25 INFO  Waitings:271 - TOTAL TIME that PROCESS button gets ENABLED page was loading: 0.021 seconds.
2023-06-05 16:18:25 INFO  PostProcessing:618 - The preconditioned status 'Document '9481' was saved' is displayed as expected before clicking on PROCESS button
2023-06-05 16:18:34 INFO  Waitings:271 - TOTAL TIME that PROCESSING OPERATION NOTIFICATION page was loading: 9.14 seconds.
2023-06-05 16:18:36 INFO  Waitings:271 - TOTAL TIME that DOCUMENT STATUS 'F' page was loading: 0.043 seconds.
2023-06-05 16:18:36 INFO  LandingPage:3876 - Document Status field is in 'F' status as expected. Document Number is 9481.
2023-06-05 16:18:36 INFO  Graphics_Screenshots:48 - COMPLETED DATA COLLATION PAGE window screenshot was made. 
2023-06-05 16:18:36 INFO  Locator_DocCompare:1117 - Button 'LOCATOR' is in ENABLED status.
2023-06-05 16:18:36 INFO  Locator_DocCompare:1136 - The 'LOCATOR' button was SUCCESSFULLY clicked on.
2023-06-05 16:18:37 INFO  Waitings:271 - TOTAL TIME that LOCATOR PANEL page was loading: 0.796 seconds.
2023-06-05 16:18:38 INFO  Waitings:336 - TOTAL TIME that the PERSONALIZATION POPUP page was loading: 0.016 seconds.
2023-06-05 16:18:42 INFO  Locator_DocCompare:998 - The 'Set to Default' button (on 'PERSONALIZATION' popup) was detected to be ENABLED.
2023-06-05 16:18:42 INFO  Locator_DocCompare:1004 - The 'Set to Default' button (on 'PERSONALIZATION' popup) was clicked.
2023-06-05 16:18:43 INFO  Waitings:119 - TOTAL TIME that the DATA COLLATION PAGE after closing PERSONALIZATION popup on LOCATOR PANEL page was loading: 1.114 seconds.
2023-06-05 16:18:45 INFO  Waitings:336 - TOTAL TIME that the PERSONALIZATION POPUP page was loading: 0.014 seconds.
2023-06-05 16:18:49 INFO  Locator_DocCompare:451 - The 'Document Status' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:49 INFO  Waitings:242 - TOTAL TIME that 'Document Number' WIDTH field page was loading: 0.018 seconds.
2023-06-05 16:18:50 INFO  Locator_DocCompare:469 - Width for DOCUMENT STATUS input field was SUCCESSFULLY changed.
2023-06-05 16:18:50 INFO  Locator_DocCompare:482 - DOCUMENT STATUS input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:50 INFO  Locator_DocCompare:501 - The 'Document Number' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:50 INFO  Waitings:242 - TOTAL TIME that 'Document Number' WIDTH field page was loading: 0.016 seconds.
2023-06-05 16:18:51 INFO  Locator_DocCompare:513 - Width for DOCUMENT NUMBER input field was SUCCESSFULLY changed.
2023-06-05 16:18:51 INFO  Locator_DocCompare:526 - DOCUMENT NUMBER input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:51 INFO  Locator_DocCompare:451 - The 'Document Status' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:51 INFO  Waitings:242 - TOTAL TIME that 'Document Number' WIDTH field page was loading: 0.027 seconds.
2023-06-05 16:18:52 INFO  Locator_DocCompare:469 - Width for DOCUMENT STATUS input field was SUCCESSFULLY changed.
2023-06-05 16:18:52 INFO  Locator_DocCompare:482 - DOCUMENT STATUS input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:52 INFO  Locator_DocCompare:544 - The 'Created on' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:52 INFO  Waitings:242 - TOTAL TIME that 'Created on' WIDTH field page was loading: 0.014 seconds.
2023-06-05 16:18:53 INFO  Locator_DocCompare:556 - Width for CREATED ON input field was SUCCESSFULLY changed.
2023-06-05 16:18:53 INFO  Locator_DocCompare:569 - CREATED ON input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:53 INFO  Locator_DocCompare:588 - The 'Created by' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:53 INFO  Waitings:242 - TOTAL TIME that 'Created by' WIDTH field page was loading: 0.027 seconds.
2023-06-05 16:18:54 INFO  Locator_DocCompare:600 - Width for CREATED BY input field was SUCCESSFULLY changed.
2023-06-05 16:18:54 INFO  Locator_DocCompare:613 - CREATED BY input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:54 INFO  Locator_DocCompare:632 - The 'Changed On' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:54 INFO  Waitings:242 - TOTAL TIME that 'Changed On' WIDTH field page was loading: 0.017 seconds.
2023-06-05 16:18:55 INFO  Locator_DocCompare:644 - Width for CHANGED ON input field was SUCCESSFULLY changed.
2023-06-05 16:18:55 INFO  Locator_DocCompare:657 - CHANGED ON input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:55 INFO  Locator_DocCompare:676 - The 'Changed by' WIDTH field (on 'PERSONALIZATION' popup) was clicked for editing.
2023-06-05 16:18:55 INFO  Waitings:242 - TOTAL TIME that 'Changed by' WIDTH field page was loading: 0.014 seconds.
2023-06-05 16:18:56 INFO  Locator_DocCompare:688 - Width for CHANGED BY input field was SUCCESSFULLY changed.
2023-06-05 16:18:56 INFO  Locator_DocCompare:701 - CHANGED BY input field was unselected in the FIXED column BY DEFAULT.
2023-06-05 16:18:57 INFO  LandingPage:1192 - The 'SAVE' button (on 'PERSONALIZATION' popup) was clicked to save Default Settings.
2023-06-05 16:18:58 INFO  Waitings:119 - TOTAL TIME that the DATA COLLATION PAGE after closing PERSONALIZATION popup page was loading: 1.118 seconds.
2023-06-05 16:19:00 INFO  Waitings:271 - TOTAL TIME that DOCUMENT NUMBER DROPDOWN page was loading: 0.02 seconds.
2023-06-05 16:19:00 INFO  Locator_DocCompare:1164 - The 'DOCUMENT NUMBER' input has been changed to 'DOCUMENT NUMBER' value.
2023-06-05 16:19:00 INFO  Waitings:336 - TOTAL TIME that the DOCUMENT CONDITION dropdown on LOCATOR pane page was loading: 0.017 seconds.
2023-06-05 16:19:04 INFO  Waitings:271 - TOTAL TIME that DOCUMENT CONDITION DROPDOWN page was loading: 0.024 seconds.
2023-06-05 16:19:04 INFO  Locator_DocCompare:1195 - The 'DOCUMENT CONDITION' input has been changed to 'IS' value.
2023-06-05 16:19:06 INFO  Locator_DocCompare:1211 - DOCUMENT NUMBER input field is SUCCESSFULLY filled in with '9481'.
2023-06-05 16:19:09 INFO  Locator_DocCompare:1344 - The 'SEARCH' button was SUCCESSFULLY clicked on.
2023-06-05 16:19:10 INFO  Waitings:271 - TOTAL TIME that RESULTS LIST TABLE page was loading: 0.665 seconds.
2023-06-05 16:19:11 INFO  Locator_DocCompare:1416 - DOCUMNET STATUS in row #1 is equal to: Posted
2023-06-05 16:19:11 INFO  Locator_DocCompare:1429 - DOCUMNET NUMBER in row #1 is equal to: 9481
2023-06-05 16:19:12 INFO  Locator_DocCompare:1461 - DOCUMNET STATUS is correctly correlated with DOCUMENT NUMBER in row #1: POSTED and 9481
2023-06-05 16:19:13 INFO  Graphics_Screenshots:48 - LOCATOR PANEL WITH DOCUMENT STATUS window screenshot was made. 
2023-06-05 16:19:15 INFO  Locator_DocCompare:1117 - Button 'LOCATOR' is in ENABLED status.
2023-06-05 16:19:15 INFO  Locator_DocCompare:1098 - The 'LOCATOR' button was SUCCESSFULLY clicked on.
2023-06-05 16:19:18 INFO  PostProcessing:503 - Button 'REVERSE' is in ENABLED status.
2023-06-05 16:19:18 INFO  Waitings:479 - TOTAL TIME that the REVERSE button gets ENABLED was observed for changing its status: 0.029 seconds.
2023-06-05 16:19:21 INFO  Waitings:220 - TOTAL TIME that the WARNING POPUP ON REVERSE ACTION page was loading: 0.01 seconds.
2023-06-05 16:19:22 INFO  LandingPage:941 - 'OK' button was SUCCESSFULLY clicked on WARNING popup.
2023-06-05 16:19:23 INFO  Waitings:154 - TOTAL TIME that the WARNING POPUP web-element was loading: 1.104 seconds.
2023-06-05 16:19:23 INFO  Waitings:336 - TOTAL TIME that the MAIN PAGE after closing WARNING POPUP page was loading: 0.016 seconds.
2023-06-05 16:19:25 INFO  Graphics_Screenshots:48 - REVERSED DOCUMENT PAGE window screenshot was made. 
2023-06-05 16:19:25 INFO  Locator_DocCompare:1136 - The 'LOCATOR' button was SUCCESSFULLY clicked on.
2023-06-05 16:19:26 INFO  Waitings:271 - TOTAL TIME that LOCATOR PANEL page was loading: 0.436 seconds.
2023-06-05 16:19:27 INFO  Locator_DocCompare:190 - The 'DOCUMENT NUMBER' input has 'Document Number' value selected by default as expected.
2023-06-05 16:19:27 INFO  Waitings:336 - TOTAL TIME that the DOCUMENT CONDITION dropdown on LOCATOR pane page was loading: 0.013 seconds.
2023-06-05 16:19:30 INFO  Waitings:271 - TOTAL TIME that DOCUMENT CONDITION DROPDOWN page was loading: 0.022 seconds.
2023-06-05 16:19:30 INFO  Locator_DocCompare:218 - The 'DOCUMENT CONDITION' input has been changed to 'IS' value.
2023-06-05 16:19:30 INFO  Locator_DocCompare:238 - DOCUMENT NUMBER input field is SUCCESSFULLY filled in with '9482'.
2023-06-05 16:19:31 INFO  Locator_DocCompare:1344 - The 'SEARCH' button was SUCCESSFULLY clicked on.
2023-06-05 16:19:32 INFO  Waitings:271 - TOTAL TIME that RESULTS LIST TABLE page was loading: 0.025 seconds.
2023-06-05 16:19:43 INFO  Locator_DocSearch:82 - The FIRST ROW in SEARCH RESULTS was SUCCESSFULLY clicked on.
2023-06-05 16:19:43 INFO  Waitings:72 - TOTAL TIME that the DOCUMENT's STATUS ICON web-element was loading: 0.026 seconds.
2023-06-05 16:19:46 INFO  Waitings:186 - TOTAL TIME that the UPDATED 'VEHICLE-RELATED DATA COLLATION' page after clicking on the result in LOCATOR panel web-element was loading: 0.052 seconds.
2023-06-05 16:19:48 INFO  Locator_DocCompare:1098 - The 'LOCATOR' button was SUCCESSFULLY clicked on.
2023-06-05 16:19:48 INFO  Waitings:336 - TOTAL TIME that the UPDATED MAIN PAGE after closing LOCATOR PANEL page was loading: 0.011 seconds.
2023-06-05 16:19:50 INFO  Waitings:479 - TOTAL TIME that the PROCESS button gets ENABLED was observed for changing its status: 0.051 seconds.
2023-06-05 16:19:53 INFO  Waitings:271 - TOTAL TIME that PROCESSING COMPLETED NOTIFICATION page was loading: 2.841 seconds.
2023-06-05 16:19:53 INFO  Waitings:271 - TOTAL TIME that DOCUMENT STATUS 'F' page was loading: 0.019 seconds.
2023-06-05 16:19:54 INFO  LandingPage:3876 - Document Status field is in 'F' status as expected. Document Number is 9482.
2023-06-05 16:20:04 INFO  PostProcessing:330 - 'ITEM CATEGORY' after REVERSING in ROW# '1' is equal to : XUO AS EXPECTED.
2023-06-05 16:20:04 INFO  PostProcessing:330 - 'ITEM CATEGORY' after REVERSING in ROW# '2' is equal to : XLO AS EXPECTED.
2023-06-05 16:20:04 INFO  PostProcessing:230 - REFERENCE DOCUMENT # '9481' in ROW # 1 IS LESSER by 1 than the REVERSED DOCUMNET # '9482' AS EXPECTED.
2023-06-05 16:20:04 INFO  PostProcessing:230 - REFERENCE DOCUMENT # '9481' in ROW # 2 IS LESSER by 1 than the REVERSED DOCUMNET # '9482' AS EXPECTED.
2023-06-05 16:20:05 INFO  PostProcessing:264 - REFERENCE ITEM # '000020' in ROW # 1 IS EQUAL to '000020' AS EXPECTED.
2023-06-05 16:20:05 INFO  PostProcessing:264 - REFERENCE ITEM # '000010' in ROW # 2 IS EQUAL to '000010' AS EXPECTED.
2023-06-05 16:20:05 INFO  Graphics_Screenshots:48 - REPROCESSED DOCUMENT PAGE window screenshot was made. 
2023-06-05 16:20:16 INFO  Waitings:119 - TOTAL TIME that the DOCUMENT FLOW table -> 2nd SUB-ROW page was loading: 1.524 seconds.
2023-06-05 16:20:18 INFO  Waitings:119 - TOTAL TIME that the DOCUMENT FLOW table -> 3rd SUB-ROW page was loading: 1.467 seconds.
2023-06-05 16:20:19 INFO  Waitings:119 - TOTAL TIME that the DOCUMENT FLOW table -> 4th SUB-ROW page was loading: 1.042 seconds.
2023-06-05 16:20:20 INFO  LandingPage:728 - 'Cancelled Goods Movement Document' number was successfully retrieved from the 3rd row of the DOCUMENT FLOW table. It is equal to '49000171252023' 
2023-06-05 16:20:21 INFO  LandingPage:781 - 'Cancelled Goods Movement Document' number was successfully retrieved from the 4th row of the DOCUMENT FLOW table. It is equal to '49000171262023' 
2023-06-05 16:20:23 INFO  Graphics_Screenshots:48 - DOCUMENT FLOW SECTION COMPLETED window screenshot was made. 
2023-06-05 16:20:32 INFO  Waitings:72 - TOTAL TIME that the FIRST 'MATERIAL DOCUMENT' PAGE web-element was loading: 8.431 seconds.
2023-06-05 16:20:33 INFO  MaterialDocPage:655 - Retrieved full 'MATERIAL DOCUMENT NUMBER' from newly opened tab is: 49000171252023
2023-06-05 16:20:35 INFO  MaterialDocPage:325 - HANDLING TYPE value has been SUCCESSFULLY read from ADD ITEM table for comparison: 01.
2023-06-05 16:20:35 INFO  MaterialDocPage:305 - VALUATION TYPE value has been SUCCESSFULLY read from ADD ITEM table for comparison: TAX.
2023-06-05 16:20:37 INFO  MaterialDocPage:219 - QUANTITY value has been SUCCESSFULLY read from ADD ITEM table for comparison: 100,000.
2023-06-05 16:20:37 INFO  MaterialDocPage:240 - BASE UNIT value has been SUCCESSFULLY read from ADD ITEM table for comparison: L15.
2023-06-05 16:20:37 INFO  MaterialDocPage:197 - MATERIAL value has been SUCCESSFULLY read from ADD ITEM table for comparison: OGSD_100.
2023-06-05 16:20:37 INFO  MaterialDocPage:262 - PLANT value has been SUCCESSFULLY read from ADD ITEM table for comparison: GP01.
2023-06-05 16:20:37 INFO  MaterialDocPage:284 - STORAGE LOCATION value has been SUCCESSFULLY read from ADD ITEM table for comparison: G1LT.
2023-06-05 16:20:44 INFO  Waitings:72 - TOTAL TIME that the SECOND 'MATERIAL DOCUMENT' PAGE web-element was loading: 1.285 seconds.
2023-06-05 16:20:45 INFO  MaterialDocPage:655 - Retrieved full 'MATERIAL DOCUMENT NUMBER' from newly opened tab is: 49000171262023
2023-06-05 16:20:46 INFO  MaterialDocPage:610 - HANDLING TYPE value has been SUCCESSFULLY read from ADD ITEM table for comparison: 01.
2023-06-05 16:20:46 INFO  MaterialDocPage:590 - VALUATION TYPE value has been SUCCESSFULLY read from ADD ITEM table for comparison: TAX.
2023-06-05 16:20:49 INFO  MaterialDocPage:504 - QUANTITY value has been SUCCESSFULLY read from ADD ITEM table for comparison: 100,000.
2023-06-05 16:20:49 INFO  MaterialDocPage:525 - BASE UNIT value has been SUCCESSFULLY read from ADD ITEM table for comparison: L15.
2023-06-05 16:20:49 INFO  MaterialDocPage:482 - MATERIAL value has been SUCCESSFULLY read from ADD ITEM table for comparison: OGSD_100.
2023-06-05 16:20:49 INFO  MaterialDocPage:547 - PLANT value has been SUCCESSFULLY read from ADD ITEM table for comparison: GP01.
2023-06-05 16:20:49 INFO  MaterialDocPage:569 - STORAGE LOCATION value has been SUCCESSFULLY read from ADD ITEM table for comparison: G1L1.
2023-06-05 16:20:51 INFO  MaterialDocPage:882 - Document Number from 'DC' and 'Display Material' pages are identical as EXPECTED: 49000171252023 vs. 49000171252023
2023-06-05 16:20:51 INFO  MaterialDocPage:885 - Materials for Document Number 49000171252023 are identical as EXPECTED (OGSD_100 vs. OGSD_100).
2023-06-05 16:20:51 INFO  MaterialDocPage:891 - Quantities for Document Number 49000171252023 are identical as EXPECTED (100,000 vs. 100,000).
2023-06-05 16:20:51 INFO  MaterialDocPage:897 - Plants for Document Number 49000171252023 are identical as EXPECTED (GP01 vs. GP01).
2023-06-05 16:20:51 WARN  MaterialDocPage:905 - Storage Locations for Document Number 49000171252023 are NOT identical (G1L1 vs. G1LT).
2023-06-05 16:20:51 INFO  MaterialDocPage:909 - Valuation Types for Document Number 49000171252023 are identical as EXPECTED (TAX vs. TAX).
2023-06-05 16:20:51 INFO  MaterialDocPage:915 - Handling Types for Document Number 49000171252023 are identical as EXPECTED (01 vs. 01).
2023-06-05 16:20:51 INFO  MaterialDocPage:921 - Base Units of Measure for Document Number 49000171252023 are identical as EXPECTED (L15 vs. L15).
2023-06-05 16:20:53 INFO  MaterialDocPage:882 - Document Number from 'DC' and 'Display Material' pages are identical as EXPECTED: 49000171262023 vs. 49000171262023
2023-06-05 16:20:53 INFO  MaterialDocPage:885 - Materials for Document Number 49000171262023 are identical as EXPECTED (OGSD_100 vs. OGSD_100).
2023-06-05 16:20:53 INFO  MaterialDocPage:891 - Quantities for Document Number 49000171262023 are identical as EXPECTED (100,000 vs. 100,000).
2023-06-05 16:20:53 INFO  MaterialDocPage:897 - Plants for Document Number 49000171262023 are identical as EXPECTED (GP01 vs. GP01).
2023-06-05 16:20:53 INFO  MaterialDocPage:903 - Storage Locations for Document Number 49000171262023 are identical as EXPECTED (G1L1 vs. G1L1).
2023-06-05 16:20:53 INFO  MaterialDocPage:909 - Valuation Types for Document Number 49000171262023 are identical as EXPECTED (TAX vs. TAX).
2023-06-05 16:20:53 INFO  MaterialDocPage:915 - Handling Types for Document Number 49000171262023 are identical as EXPECTED (01 vs. 01).
2023-06-05 16:20:53 INFO  MaterialDocPage:921 - Base Units of Measure for Document Number 49000171262023 are identical as EXPECTED (L15 vs. L15).
